,target,date,user,text
1589,0,Fri May 22 02:38:58 PDT 2009,Broooooke_,longer trending topic
1590,0,Fri May 22 02:40:00 PDT 2009,Shinybiscuit,direction great height covered pay day poo
1591,0,Fri May 22 02:46:09 PDT 2009,radha_,know everyone lazy friday
1592,0,Fri May 22 02:55:52 PDT 2009,tsarnick,talk tweetdeck used use time worked month
1593,0,Fri May 22 02:55:57 PDT 2009,QueenBxoxo,lol like room clean lol ayee nothing looking site like asos boohoo oo sound good
1594,0,Fri May 22 02:56:16 PDT 2009,QueenBxoxo,tried downloading sims 2 aaah go get food mine actually
1595,0,Fri May 22 02:59:49 PDT 2009,tsarnick,oh problem adobe air setting set connect internet fucked reinstalled heap
1596,0,Fri May 22 03:00:31 PDT 2009,tsarnick,8000 tweet tweetdeck died loved
1597,0,Fri May 22 03:00:34 PDT 2009,TessMorris,lol little ocd crease sight
1598,0,Fri May 22 03:06:27 PDT 2009,QueenBxoxo,awwh okay lol noo belly going go eat
1599,0,Fri May 22 03:08:01 PDT 2009,Djalfy,least got yo banana ish made afeared sleep lol
1600,0,Fri May 22 03:08:31 PDT 2009,ComedyQueen,aww man voice mickey mouse died know im probbably last know sad
1601,0,Fri May 22 03:10:00 PDT 2009,SallytheShizzle,without asa sorry know already
1603,0,Fri May 22 03:12:28 PDT 2009,QueenBxoxo,okay f william lol im going lunch half 12 bored already want food lol
1606,0,Fri May 22 03:29:26 PDT 2009,gemeg,david guesting fast thank video lol
1607,0,Fri May 22 03:34:21 PDT 2009,bigenya,yeah miss bob barker price right anymore
1608,0,Fri May 22 03:34:49 PDT 2009,Djalfy,aww thanx lt lt current website think let know
1609,0,Fri May 22 03:35:09 PDT 2009,Jayme1988,working long weekend ahead yey
1610,0,Fri May 22 03:36:36 PDT 2009,annasaccone,know feeling xoxo
1611,0,Fri May 22 03:37:12 PDT 2009,QueenBxoxo,awwh lol saaame feel like pure burning almost sore cause thats like mine atm
1612,0,Fri May 22 03:38:49 PDT 2009,carole29,bit grumpy got immersed site distracted still havent made coffee yet
1613,0,Fri May 22 03:39:38 PDT 2009,karinb_za,ag sorry ambs huge hug
1614,0,Fri May 22 03:43:59 PDT 2009,TizBanana,hey terrible hope ok
1615,0,Fri May 22 03:47:17 PDT 2009,QueenBxoxo,go eat william oo love new york one seen moldy peach get
1617,0,Fri May 22 03:52:30 PDT 2009,QueenBxoxo,10mins even jus ny one awwh whaa pure see lol
1618,0,Fri May 22 03:53:46 PDT 2009,Karen230683,spent morning trying fix laptop day fix mean pressing button working thanks help
1619,0,Fri May 22 03:54:05 PDT 2009,mcraddictal,miss worried well today last day school b4 break glad u feel better love
1620,0,Fri May 22 03:54:30 PDT 2009,Karen230683,got rush shower kind heading job sigh
1621,0,Fri May 22 03:55:51 PDT 2009,Broooooke_,yeea got told storyy aswell poor bob
1623,0,Fri May 22 04:02:26 PDT 2009,SallytheShizzle,yeah know look cant imagine posted
1624,0,Fri May 22 04:03:23 PDT 2009,SallytheShizzle,scared
1626,0,Fri May 22 04:05:22 PDT 2009,Rohan_01,unable see animax till tuesday sniff
1627,0,Fri May 22 04:06:50 PDT 2009,Karen230683,know
1628,0,Fri May 22 04:06:56 PDT 2009,twebbstack,btw haha yeah start trend lol sozzle took long couldnt tweet lol
1629,0,Fri May 22 04:07:14 PDT 2009,Karen230683,make sad
1630,0,Fri May 22 04:16:42 PDT 2009,QueenBxoxo,whats 27ï ½ oh shh dont need lose anything hahaa lucky im away like 10mins
1631,0,Fri May 22 04:16:54 PDT 2009,SallytheShizzle,yeah true true applying job buut far nothing
1632,0,Fri May 22 04:17:02 PDT 2009,twebbstack,hhaha awww lols lucky im jealous lol
1633,0,Fri May 22 04:19:18 PDT 2009,Shinybiscuit,stalk people quot care quot
1634,0,Fri May 22 04:19:31 PDT 2009,Karen230683,aaaaaaw poor
1635,0,Fri May 22 04:19:34 PDT 2009,SallytheShizzle,aww huggles well people shit head fuck em
1636,0,Fri May 22 04:21:31 PDT 2009,wyndwitch,oh sorry hear
1637,0,Fri May 22 04:21:51 PDT 2009,twebbstack,haha good luck load funnn
1638,0,Fri May 22 04:22:31 PDT 2009,judez_xo,sidekick ftw room taken ashby kye im sick hurting head
1639,0,Fri May 22 04:24:56 PDT 2009,SallytheShizzle,fair enough may something connected doesnt mean people mean
1640,0,Fri May 22 04:25:24 PDT 2009,Shinybiscuit,ok shuffle foot
1641,0,Fri May 22 04:25:41 PDT 2009,SallytheShizzle,shit adge leave
1642,0,Fri May 22 04:26:03 PDT 2009,QueenBxoxo,boy hard shop lol ooo umm idk panini something sure might nip somerfield get
1643,0,Fri May 22 04:27:24 PDT 2009,Shinybiscuit,told play til finished uni work uninstall keep track
1644,0,Fri May 22 04:33:07 PDT 2009,QueenBxoxo,really cant lol dooo dont wear watch nothing cant get something like im stuck literally
1645,0,Fri May 22 04:39:57 PDT 2009,annasaccone,london next wednesday friday wish could met feeling
1646,0,Fri May 22 04:44:27 PDT 2009,annasaccone,know feel although sick jobless bored poor hope hubby spoiling xx
1647,0,Fri May 22 04:45:56 PDT 2009,bigenya,dr kho lawyer among legal heroine wonder lpk fellow humanitarian law advocate thinking
1648,0,Fri May 22 04:47:19 PDT 2009,semipenguin,omg heard word skeeved since married p sorry heather used happen ant kid
1649,0,Fri May 22 04:48:11 PDT 2009,bigenya,dr kho lawyer among heroine profession humanitarian law advocate feisty litigator unselfish mentor
1650,0,Fri May 22 04:49:29 PDT 2009,annasaccone,know hate sometimes picked secure career like doctor lawyer lol
1651,0,Fri May 22 04:50:13 PDT 2009,bigenya,ditto good choice defense counsel hope drop though
1652,0,Fri May 22 04:52:32 PDT 2009,flamingokitty,well give cooky
1653,0,Fri May 22 04:52:49 PDT 2009,SallytheShizzle,ooooh xd aint good
1654,0,Fri May 22 04:53:51 PDT 2009,Kikirowr,blarg took sleepy medicine lot pain hoping keep asleep longer
1656,0,Fri May 22 05:01:03 PDT 2009,VioletsCRUK,thanks dean oh even seeing word non tweeting make sad lol good one
1657,0,Fri May 22 05:01:45 PDT 2009,tsarnick,yeah hospital ok pretty fucken psycho actually happened
1658,0,Fri May 22 05:07:46 PDT 2009,insearchofnkotb,excited leading 8 hr training today last week gettting ready board nkotb cruise
1659,0,Fri May 22 05:08:29 PDT 2009,carole29,actually turning green jealous
1660,0,Fri May 22 05:08:32 PDT 2009,tsarnick,oh sorry saying american society violent
1661,0,Fri May 22 05:09:44 PDT 2009,tsarnick,oh fucken booooooo told turn music
1662,0,Fri May 22 05:14:52 PDT 2009,insearchofnkotb,sry sweetie need anything always u
1664,0,Fri May 22 05:16:17 PDT 2009,judez_xo,wish boy would get room want sleep
1665,0,Fri May 22 05:17:21 PDT 2009,hollyalyxfinch,stop teasing got nesquik
1667,0,Fri May 22 05:19:57 PDT 2009,Kikirowr,get back sleep went bed pretty early though feeling crappy raid
1668,0,Fri May 22 05:22:22 PDT 2009,tsarnick,oh still get chat
1669,0,Fri May 22 05:23:19 PDT 2009,SongoftheOss,oh sweetie sadly one follower far
1670,0,Fri May 22 05:27:26 PDT 2009,SallytheShizzle,fuck kidding obviously dick doctor
1671,0,Fri May 22 05:31:17 PDT 2009,ramdomthoughts,spell either
1672,0,Fri May 22 05:33:51 PDT 2009,dontforgetchaos,nah son apparently tear last night begging oh get stop feel bad
1673,0,Fri May 22 05:34:20 PDT 2009,SallytheShizzle,fuck retardedness mean sure sometimes stuff need careful reserach
1674,0,Fri May 22 05:39:36 PDT 2009,SallytheShizzle,could one meant bloodtest ran away oh well em done
1675,0,Fri May 22 05:44:09 PDT 2009,Djalfy,lol havent upgraded two year dont even cable prolly make sad make sad
1676,0,Fri May 22 05:44:26 PDT 2009,judez_xo,annoyed want sleep kye left got ta kick bro
1677,0,Fri May 22 05:46:04 PDT 2009,krist0ph3r,wish super moolah supermooha apparently possibly get
1678,0,Fri May 22 05:46:15 PDT 2009,dontforgetchaos,bit young worry much already shocked bit
1679,0,Fri May 22 05:46:16 PDT 2009,mcraddictal,enough stuff worry
1680,0,Fri May 22 05:47:25 PDT 2009,SallytheShizzle,woooah yeah usually obvious thing spot well sound like crap doctor
1681,0,Fri May 22 05:49:56 PDT 2009,annasaccone,oh sick xx
1682,0,Fri May 22 05:49:57 PDT 2009,QueenBxoxo,aah alright lol know dont wan na get wrong either lol aaah alright make sence lol
1683,0,Fri May 22 05:50:49 PDT 2009,SallytheShizzle,woah haha sue arses
1684,0,Fri May 22 05:51:18 PDT 2009,Karen230683,still seen
1685,0,Fri May 22 05:52:24 PDT 2009,NKANGEL74,thanks suck sick
1686,0,Fri May 22 05:59:21 PDT 2009,annasaccone,sorry feeling yuck london portsmouth xx
1687,0,Fri May 22 05:59:33 PDT 2009,Dogbook,bella feeling well
1688,0,Fri May 22 06:00:52 PDT 2009,twebbstack,oh tooo id pay like 40 buck book pete epic
1689,0,Fri May 22 06:00:58 PDT 2009,Kikirowr,always love even turn zombie
1690,0,Fri May 22 06:01:54 PDT 2009,SallytheShizzle,rofl good maybe try pointing mute button remote
1691,0,Fri May 22 06:02:53 PDT 2009,patriciaco,gahhh clothes amazing although saw vanessa want blair serena
1692,0,Fri May 22 06:04:36 PDT 2009,SallytheShizzle,foxtel one awesome 2 jonas page pic cover
1693,0,Fri May 22 06:05:09 PDT 2009,Djalfy,like new green day show growth lyric hit home oh yea shh im sleeping tell ant lol
1694,0,Fri May 22 06:17:15 PDT 2009,NKArmyTNgirl,sorry awesome could go next year
1695,0,Fri May 22 06:19:50 PDT 2009,SallytheShizzle,hogging rain rofl xd
1696,0,Fri May 22 06:24:07 PDT 2009,Djalfy,sleepy cant sleep
1697,0,Fri May 22 06:24:44 PDT 2009,Jayme1988,good feel well good thanks waiting end work
1699,0,Fri May 22 06:30:04 PDT 2009,QueenBxoxo,f william aye eat wan na get lmao
1700,0,Fri May 22 06:35:33 PDT 2009,patriciaco,voice
1701,0,Fri May 22 06:45:25 PDT 2009,QueenBxoxo,noo wan na get dunno lmao
1702,0,Fri May 22 06:46:16 PDT 2009,Dogbook,billy want becky come home
1704,0,Fri May 22 06:49:58 PDT 2009,Broooooke_,ahh go another tweet
1705,0,Fri May 22 06:50:23 PDT 2009,SallytheShizzle,know people need mature bait others xp
1707,0,Fri May 22 06:53:17 PDT 2009,QueenBxoxo,pff fine ooh doesnt one gaming chair aaron
1708,0,Fri May 22 06:54:23 PDT 2009,Djalfy,haha soo glad say banana man kool rock grr yester mentioned banana prolly sleep
1709,0,Fri May 22 06:54:26 PDT 2009,SallytheShizzle,yeah used speak drifted xd hahaha well weird angle look really immature
1710,0,Fri May 22 06:55:01 PDT 2009,SallytheShizzle,babe swine flu heeeeee sheep pig special love butt
1711,0,Fri May 22 06:55:55 PDT 2009,Dutchrudder,rang mum good new chemo making sleepy amp baby girl take sunday love mum x
1712,0,Fri May 22 06:58:05 PDT 2009,sebby_peek,hate leaving
1713,0,Fri May 22 06:58:19 PDT 2009,Djalfy,dana carvey ish need sleep
1714,0,Fri May 22 06:58:34 PDT 2009,hollyalyxfinch,oh well suppose let seeing without day
1715,0,Fri May 22 07:01:24 PDT 2009,Shinybiscuit,melt bonded need year therapy get ordeal finding baby veg puddle
1716,0,Fri May 22 07:02:18 PDT 2009,SallytheShizzle,hurt laugh xp
1717,0,Fri May 22 07:12:56 PDT 2009,Shinybiscuit,work poop still got couple hour left right
1718,0,Fri May 22 07:15:31 PDT 2009,twebbstack,come see ill watch haha ill see twice
1720,0,Fri May 22 07:18:35 PDT 2009,NKANGEL74,apologize friend sending u hate mail much hug girlie
1721,0,Fri May 22 07:23:17 PDT 2009,Kikirowr,yeah read site someone linked
1722,0,Fri May 22 07:27:02 PDT 2009,bigenya,wonder even approved first place
1723,0,Fri May 22 07:29:03 PDT 2009,vacant_heart,damn firefox poker aint loading
1724,0,Fri May 22 07:29:25 PDT 2009,vacant_heart,damn facebook poker aint loading
1725,0,Fri May 22 07:31:41 PDT 2009,Shinybiscuit,get smack wonder pain
1726,0,Fri May 22 07:32:06 PDT 2009,StDAY,waking time 8 awesome right right wrong
1727,0,Fri May 22 07:37:02 PDT 2009,ShesElectric_,know bloody shame make angry think could walking free 3 year
1728,0,Fri May 22 07:37:13 PDT 2009,Dutchrudder,aaahhh filf friday lol xxxx body want 2 jump old bone
1729,0,Fri May 22 07:37:44 PDT 2009,Shinybiscuit,trying help
1730,0,Fri May 22 07:38:42 PDT 2009,adlyman,nope yet probably wont get next week sometime
1731,0,Fri May 22 07:40:11 PDT 2009,adlyman,yeah isnt easy thats sure dont phone home number
1732,0,Fri May 22 07:44:10 PDT 2009,TessMorris,load proverbial
1733,0,Fri May 22 07:49:20 PDT 2009,NKANGEL74,still coughin storm much
1734,0,Fri May 22 07:52:47 PDT 2009,ShesElectric_,article read say minimum 5 year serve good behaviour could 3
1735,0,Fri May 22 07:53:57 PDT 2009,mrs_mcsupergirl,busy sick working vacation atupid
1736,0,Fri May 22 07:55:50 PDT 2009,SallytheShizzle,yuppers damn economy
1738,0,Fri May 22 08:03:44 PDT 2009,jesssicababesss,whatss link cant find
1739,0,Fri May 22 08:10:46 PDT 2009,jesssicababesss,know working
1740,0,Fri May 22 08:12:55 PDT 2009,jesssicababesss,wo hate nick sings tha joe
1741,0,Fri May 22 08:19:23 PDT 2009,sebby_peek,burning stupid window seven dvd gon na try install old pc co let use aero virtual machine
1742,0,Fri May 22 08:22:07 PDT 2009,NathalieCaron,need money
1743,0,Fri May 22 08:25:17 PDT 2009,jennypoynter,booo gone homeee miss already tbhhh
1744,0,Fri May 22 08:33:11 PDT 2009,Dogbook,leia watching mommy pack make sad
1745,0,Fri May 22 08:34:40 PDT 2009,jesssicababesss,name adresses someone talk nonone hurt emma
1746,0,Fri May 22 08:36:49 PDT 2009,Shinybiscuit,promise goodbye ant neva luv agen
1747,0,Fri May 22 08:43:59 PDT 2009,ComedyQueen,im bored used tweet deck web sooo slow
1748,0,Fri May 22 08:45:28 PDT 2009,dontforgetchaos,part understand coathangers hurt well
1749,0,Fri May 22 08:48:44 PDT 2009,jesssicababesss,know loveeeeeeeeeeeeeeeeeeeeeeee joe doesnt sing much
1750,0,Fri May 22 08:50:35 PDT 2009,adlyman,nope dont havent since yesterday morning horrible
1751,0,Fri May 22 08:50:59 PDT 2009,primatage,apocalypse feel like crap behind
1752,0,Mon May 25 10:42:50 PDT 2009,Karen230683,weather suck
1753,0,Tue May 26 21:08:46 PDT 2009,mrs_mcsupergirl,gargh working chapter 10 going planned
1754,0,Tue May 26 21:13:53 PDT 2009,heykim,gosh look horrible im looking twitpics sent burning
1755,0,Tue May 26 21:19:16 PDT 2009,adlyman,sorry sick hope start feeling better stay tour love ya girl get rest
1757,0,Tue May 26 21:19:40 PDT 2009,MCRmuffin,awww feel bad
1758,0,Tue May 26 21:21:17 PDT 2009,baldeggie,okay back wally dang help make richer wrong
1759,0,Tue May 26 21:24:16 PDT 2009,Kikirowr,5 1 really tiny new one cute
1760,0,Tue May 26 21:24:26 PDT 2009,gemeg,nakakastress school haha enough eh
1761,0,Tue May 26 21:24:40 PDT 2009,mrs_mcsupergirl,eeeeeckie tiredness suck
1763,0,Tue May 26 21:27:58 PDT 2009,Mirna023,dumb dumb dm follow
1764,0,Tue May 26 21:28:50 PDT 2009,gemeg,haha eh kasi eh di ko natreasure haha drama alam mo un sa super happiness nakalimutan ko na lahat lahat night
1765,0,Tue May 26 21:29:27 PDT 2009,insearchofnkotb,cd luv nvr concert prob pick bumped streey tho
1766,0,Tue May 26 21:31:56 PDT 2009,baldeggie,dumb go figure clueless 2 2 cam
1767,0,Tue May 26 21:33:02 PDT 2009,felicityfuller,yes get 8 take 2hrs get lol
1768,0,Tue May 26 21:38:43 PDT 2009,felicityfuller,yes usually leave work 4 30 never get home 6 30 long day
1769,0,Tue May 26 21:40:02 PDT 2009,BBRRIITTTTYY,hey tweeter actually work bday depressing haha
1771,0,Tue May 26 21:42:10 PDT 2009,Mirna023,sad cavs win tonight take orlando play heart oh well go lakers cavs final
1773,0,Tue May 26 21:46:04 PDT 2009,mrs_mcsupergirl,whaaaaaaaaaaat start
1774,0,Tue May 26 21:47:34 PDT 2009,Anime81,hey makingg fun typing
1775,0,Tue May 26 21:48:18 PDT 2009,Hollywood_Trey,awww sorry ur feeling well sweetie
1776,0,Tue May 26 21:49:27 PDT 2009,Hollywood_Trey,wish could run u warm bubble bath n warm cloth ur head give u back massage u finished soaking
1777,0,Tue May 26 21:50:47 PDT 2009,mrs_mcsupergirl,aww suck
1778,0,Tue May 26 21:55:12 PDT 2009,SarahMorrison,gross mary
1779,0,Tue May 26 21:58:37 PDT 2009,WTFJAY,seen cigar bar age understand banning smoking public place closed smoke bar
1780,0,Tue May 26 22:05:54 PDT 2009,WTFJAY,cant find smoking bar well sure there city dont know sux lol
1781,0,Tue May 26 22:06:00 PDT 2009,x33ieroNINJA,mean feel really stupid
1782,0,Tue May 26 22:13:21 PDT 2009,baldeggie,needle 2 say minute get minute start driving 2 find closed grrrr
1783,0,Tue May 26 22:17:02 PDT 2009,marco_cali,oh no bad
1784,0,Tue May 26 22:19:01 PDT 2009,luckygnahhh,tattoo itching much want scratch
1786,0,Tue May 26 22:20:58 PDT 2009,marco_cali,apart work well thanks hope getting cold flu would suck
1787,0,Tue May 26 22:25:10 PDT 2009,insearchofnkotb,poor guy really expect 10 kar ring
1788,0,Tue May 26 22:25:56 PDT 2009,luckygnahhh,know like dying holding back must grin bear xd
1790,0,Tue May 26 22:26:42 PDT 2009,luckygnahhh,would like call back going get rejected twitter
1791,0,Tue May 26 22:27:04 PDT 2009,MCRmuffin,andrew sorry
1792,0,Tue May 26 22:28:27 PDT 2009,mcraddictal,okay friend mine really close idk able get online talk
1794,0,Tue May 26 22:30:49 PDT 2009,MCRmuffin,sorta sad annie still want abortion
1795,0,Tue May 26 22:36:37 PDT 2009,karinb_za,oh hug sorry happened
1796,0,Tue May 26 22:37:28 PDT 2009,mcraddictal,answer answer
1797,0,Tue May 26 22:38:57 PDT 2009,mcraddictal,never got reply stupid twitter
1798,0,Tue May 26 22:39:44 PDT 2009,paul_steele,getting tweet mixed today sorry hope u r well julia smiling lovely smile usual
1799,0,Tue May 26 22:40:19 PDT 2009,Quimo,laughing lol
1800,0,Tue May 26 22:41:15 PDT 2009,karinb_za,fark anger sound close home sorry hug wan na run away ibiza
1801,0,Tue May 26 22:44:01 PDT 2009,luckygnahhh,omg letting sign onto skype going restart computer see work name luckygnahhh
1802,0,Tue May 26 22:44:42 PDT 2009,karinb_za,south africa officially also recession
1804,0,Tue May 26 22:48:06 PDT 2009,Hollywood_Trey,really dont wan na im little bit peeved
1805,0,Tue May 26 22:49:06 PDT 2009,Dogbook,squidge diet kind fatty
1806,0,Tue May 26 22:49:35 PDT 2009,Anime81,buzz dying
1807,0,Tue May 26 22:50:00 PDT 2009,StDAY,aww man bought notebook perforated page hate
1808,0,Tue May 26 22:50:55 PDT 2009,heykim,thx cant wait hear
1809,0,Tue May 26 22:53:30 PDT 2009,maynaseric,mean shooting fever
1810,0,Tue May 26 22:59:14 PDT 2009,janine_j9,nope start something finish
1811,0,Tue May 26 22:59:54 PDT 2009,Djalfy,hey hey rob tonight dream last night mr clean clean house
1812,0,Tue May 26 23:00:34 PDT 2009,heykim,1 hurt mom amp dad passed away sevrl year ago still call called mom house
1813,0,Tue May 26 23:08:22 PDT 2009,karinb_za,u must eat lol volvo
1814,0,Tue May 26 23:15:32 PDT 2009,marco_cali,think lame
1815,0,Tue May 26 23:18:22 PDT 2009,Kikirowr,aw would give bad would try back rub get shoulder neck gt 3
1816,0,Tue May 26 23:18:34 PDT 2009,enamoredsoul,omg awful
1817,0,Tue May 26 23:19:45 PDT 2009,StDAY,really liked wait fall rest episode
1818,0,Tue May 26 23:21:38 PDT 2009,Anime81,hurt
1819,0,Tue May 26 23:21:56 PDT 2009,Kikirowr,yeah teh lame
1821,0,Wed May 27 07:24:18 PDT 2009,danger_skies,boo
1822,0,Wed May 27 07:27:14 PDT 2009,bryancheung,heh finished platinum already nothing
1823,0,Thu May 28 20:36:09 PDT 2009,insearchofnkotb,def follow know offhand
1824,0,Thu May 28 20:40:18 PDT 2009,stevegarufi,still feel like crap fever alive well
1825,0,Thu May 28 20:42:59 PDT 2009,NKANGEL74,nah actually feeling pain came home work dunno
1826,0,Thu May 28 20:44:12 PDT 2009,bigenya,let kahmunrah shake got much going rock harder
1827,0,Thu May 28 20:46:10 PDT 2009,enamoredsoul,ahhh hero reign supreme sigh waittttt cant play continuously yr long
1828,0,Thu May 28 20:46:22 PDT 2009,mrs_mcsupergirl,think 11 know ahh
1829,0,Thu May 28 20:49:20 PDT 2009,mrs_mcsupergirl,lick joe wont seeing time around
1831,0,Thu May 28 20:50:27 PDT 2009,michxxblc,aww hope
1833,0,Thu May 28 21:01:59 PDT 2009,aimizubouken,great survived whole ordeal hope cat get better eating drinking two day
1834,0,Thu May 28 21:02:19 PDT 2009,original_one,oh ott happy positive world changer spiritual enlighteners expert guru mentor bullshitters great
1835,0,Thu May 28 21:03:09 PDT 2009,insearchofnkotb,u send ur email
1838,0,Thu May 28 21:16:21 PDT 2009,Quimo,oh missed ya bye
1839,0,Thu May 28 21:18:12 PDT 2009,Spidersamm,well wont get one noooo
1840,0,Thu May 28 21:20:32 PDT 2009,Spidersamm,go school
1842,0,Thu May 28 21:28:29 PDT 2009,Djalfy,lt lt guy prick tube fam thing meany succeed
1843,0,Thu May 28 21:37:14 PDT 2009,aimizubouken,wish could bring office office pet allowed rule
1845,0,Thu May 28 21:38:41 PDT 2009,SallytheShizzle,like power u meanie
1846,0,Thu May 28 21:39:54 PDT 2009,bigenya,lunchtime little corner twitterverse swap food sleep
1847,0,Thu May 28 21:40:35 PDT 2009,SallytheShizzle,back hurt stupid sitting floor lol tell u already pleeeease
1848,0,Thu May 28 21:44:35 PDT 2009,aimizubouken,eating lunch heavy heart imagine eating cat suffer back home
1849,0,Thu May 28 21:46:02 PDT 2009,JeremyCShipp,afraid traffic cone like driving near freak
1851,0,Thu May 28 21:49:03 PDT 2009,Anime81,say sniffle need jodiekins
1853,0,Thu May 28 21:52:00 PDT 2009,karinb_za,enjoy mtv music award see live south africa tho
1854,0,Thu May 28 21:58:08 PDT 2009,Tyrone17,ok fair enough
1855,0,Thu May 28 21:58:47 PDT 2009,Anime81,whisper back sorry bff secret
1856,0,Thu May 28 22:00:03 PDT 2009,luckygnahhh,omg bb pick salt vinegar chip
1857,0,Thu May 28 22:02:15 PDT 2009,Dogbook,tiko rodgers sleeping bathroom tile cuz he itchy he got infection
1858,0,Thu May 28 22:02:26 PDT 2009,Anime81,aww frowning sorry try offer hug
1859,0,Thu May 28 22:02:29 PDT 2009,mcraddictal,okay seriously wan na sleep idk online tomorrow cause dad love guy goodnight
1860,0,Thu May 28 22:02:30 PDT 2009,Dogbook,george home mommy
1861,0,Thu May 28 22:04:28 PDT 2009,Dogbook,buck smelly
1862,0,Thu May 28 22:04:29 PDT 2009,mcraddictal,know wont going anywhere love want happy love much
1864,0,Thu May 28 22:05:03 PDT 2009,Dogbook,rex miss new friend raven
1865,0,Thu May 28 22:05:52 PDT 2009,Dogbook,skuya miss best brother rouffus cat
1866,0,Thu May 28 22:08:45 PDT 2009,fadedmoon,heart heart heart sorry type heart tweetdeck
1867,0,Thu May 28 22:13:56 PDT 2009,Anime81,mean missed le
1868,0,Thu May 28 22:15:01 PDT 2009,Kikirowr,nyeah feel like one top horde guild bad respect
1869,0,Thu May 28 22:16:01 PDT 2009,Anime81,know real time love pouty face
1870,0,Thu May 28 22:18:10 PDT 2009,Djalfy,love tho lol
1871,0,Thu May 28 22:18:34 PDT 2009,Djalfy,lonely night lol
1872,0,Thu May 28 22:21:41 PDT 2009,Anime81,know pouty face deprived child
1873,0,Thu May 28 22:22:08 PDT 2009,Anime81,twittering working paper advanced micro econ class
1874,0,Thu May 28 22:27:44 PDT 2009,SallytheShizzle,sigh get hear suck
1875,0,Thu May 28 22:31:14 PDT 2009,Kikirowr,alright felt like thought saying top guild asshole worried
1876,0,Thu May 28 22:31:45 PDT 2009,happylovesChuck,want fro yo
1877,0,Thu May 28 22:36:15 PDT 2009,karinb_za,miss vinyl collection particularly clash smiffs amp mozzer
1878,0,Thu May 28 22:39:25 PDT 2009,luckygnahhh,yay love much please hate scaring
1879,0,Thu May 28 22:40:40 PDT 2009,SallytheShizzle,give lmao replying time soon x
1880,0,Thu May 28 22:52:00 PDT 2009,Spidersamm,wan na damn living tassie
1881,0,Thu May 28 22:55:37 PDT 2009,vacant_heart,good morning mate dark cloudy
1882,0,Thu May 28 23:00:53 PDT 2009,karinb_za,ooh sound divine done joke got work
1883,0,Thu May 28 23:02:33 PDT 2009,Samm_xo,twittered u jealous haha
1884,0,Thu May 28 23:03:26 PDT 2009,Samm_xo,im going twitter mad want twitter
1885,0,Thu May 28 23:09:15 PDT 2009,Anime81,kind right though ember sometimes butthead
1886,0,Thu May 28 23:09:45 PDT 2009,Samm_xo,u watch hill london u realise tourture week week late watch itonlinelol
1887,0,Thu May 28 23:11:01 PDT 2009,bryancheung,ahh well hoping could learn stuff way work separate thing also
1888,0,Thu May 28 23:12:10 PDT 2009,Samm_xo,ohh thursday exam day wednesday
1889,0,Thu May 28 23:14:35 PDT 2009,Gen22,answered never learned write french basic stuff
1890,0,Thu May 28 23:18:14 PDT 2009,MissxMarisa,im sorry think stick least compared used look like
1891,0,Thu May 28 23:20:45 PDT 2009,judez_xo,teeth head hurt
1892,0,Thu May 28 23:21:20 PDT 2009,MissxMarisa,hahahaha horrible others singing sure could work wish could afford drum set
1893,0,Thu May 28 23:23:19 PDT 2009,Anime81,um thrown van yesterday taken er
1894,0,Thu May 28 23:26:57 PDT 2009,mrs_mcsupergirl,noooooooooooo look lot picture lol lol
1895,0,Thu May 28 23:28:16 PDT 2009,endlessblush,oh superseeded good enough
1897,0,Thu May 28 23:30:28 PDT 2009,Samm_xo,july long
1898,0,Thu May 28 23:30:36 PDT 2009,karinb_za,wonder mnet show
1899,0,Thu May 28 23:38:04 PDT 2009,Samm_xo,love knw gna cut stuff tv
1900,0,Thu May 28 23:40:23 PDT 2009,karinb_za,vcr
1901,0,Thu May 28 23:45:13 PDT 2009,SallytheShizzle,anyone know convert 6 est au time rofl xd fucking radio disney
1902,0,Thu May 28 23:47:26 PDT 2009,karinb_za,good idea brain twitter
1903,0,Thu May 28 23:47:54 PDT 2009,Dutchrudder,yes good 2 see laught poor lad asking mum amp dad 2 kill
1904,0,Thu May 28 23:48:25 PDT 2009,Samm_xo,omg yaya put please end year
1905,0,Thu May 28 23:49:48 PDT 2009,bigenya,sad thing
1906,0,Thu May 28 23:54:22 PDT 2009,jesssicababesss,cant watch anythgin till tonight
1907,0,Thu May 28 23:55:52 PDT 2009,Kikirowr,oh wow ouch
1908,0,Thu May 28 23:56:37 PDT 2009,Samm_xo,december thats like year away
1909,0,Thu May 28 23:57:56 PDT 2009,AnnSue,bird oh man cool amp amp sleep yet night
1910,0,Thu May 28 23:58:45 PDT 2009,kasey79,ok hubby really isnt going logging anytime soon
1911,0,Fri May 29 00:00:01 PDT 2009,Kikirowr,know right
1912,0,Fri May 29 00:01:43 PDT 2009,bigenya,sigh sad lonely profession
1913,0,Fri May 29 00:11:39 PDT 2009,bigenya,hala know one shame
1914,0,Fri May 29 00:13:26 PDT 2009,endlessblush,phone call like often different subject result feeling beaten pulp left dead
1915,0,Fri May 29 00:16:33 PDT 2009,Spidersamm,grrrrrrrrrrrrrrrrrrrrrrrr
1916,0,Fri May 29 00:27:40 PDT 2009,twebbstack,hate website say ticket price another website
1917,0,Fri May 29 00:29:40 PDT 2009,MissxMarisa,year
